tweets,date,user_name,user_screen_name,user_followers,user_friends,user_verified,user_language,retweet_count,favorite_count
"RT @katrina_wiser: ICE Arrests 2 Illegal Aliens in CA Courthouse, Flouting New State Law 

“Our officers will not have their hands tied by…",Sat Feb 22 04:16:01 +0000 2020,Donald J. Trump,realDonaldTrump,73120519,47,True,,0,0
"Incredible people, great Rally! https://t.co/3i6tgfqrRl",Sat Feb 22 04:17:45 +0000 2020,Donald J. Trump,realDonaldTrump,73120519,47,True,,21095,91114
“An investigation into NOTHING.” The wonderful @trish_regan on the Mueller Witch Hunt!,Sat Feb 22 14:18:33 +0000 2020,Donald J. Trump,realDonaldTrump,73120519,47,True,,13429,60749
"Democrats in the Great State of Nevada (Which, because of the Economy, Jobs, the Military &amp; Vets, I will win in Nov… https://t.co/fegmOvCL5m",Sat Feb 22 15:18:17 +0000 2020,Donald J. Trump,realDonaldTrump,73120519,47,True,,22168,96357
https://t.co/tOBcudSlcl,Sat Feb 22 19:40:44 +0000 2020,Donald J. Trump,realDonaldTrump,73120519,47,True,,24444,96968
"Wow, great foresight! https://t.co/RDmjYT18wz",Sat Feb 22 22:21:12 +0000 2020,Donald J. Trump,realDonaldTrump,73120519,47,True,,12344,60937
"RT @oliviaintheusa: Outside of a Denny’s restaurant this morning, @SherryMAGA and I had this #VeteranForTrump named Mike come give us a hug…",Sat Feb 22 22:24:19 +0000 2020,Donald J. Trump,realDonaldTrump,73120519,47,True,,0,0
Look so forward to being with my great friends in INDIA! https://t.co/1jdk3AW6fG,Sat Feb 22 22:30:10 +0000 2020,Donald J. Trump,realDonaldTrump,73120519,47,True,,47902,191230
"RT @OsigahK: Disclaimer: 

“I am a proud black Trump supporter. Please do not approach me with your BS when you see me in my Trump attire.…",Sat Feb 22 22:46:32 +0000 2020,Donald J. Trump,realDonaldTrump,73120519,47,True,,0,0
RT @fonzy1984: @RubinReport What about the Hispanic vote? Hispanics might shy away with immigration effecting them as it has effected me bu…,Sat Feb 22 22:47:57 +0000 2020,Donald J. Trump,realDonaldTrump,73120519,47,True,,0,0
"RT @mattgaetz: Zeldin is absolutely correct.

Kash is a Patriot.",Sat Feb 22 22:54:18 +0000 2020,Donald J. Trump,realDonaldTrump,73120519,47,True,,0,0
"Looks like Crazy Bernie is doing well in the Great State of Nevada. Biden &amp; the rest look weak, &amp; no way Mini Mike… https://t.co/qxoFQWbYus",Sat Feb 22 23:55:36 +0000 2020,Donald J. Trump,realDonaldTrump,73120519,47,True,,25659,129197
"RT @TeamTrump: LIVE: President Trump in Colorado Springs, CO #TrumpRallyCO

Text TRUMP to 88022 https://t.co/pmHmSTUftl",Fri Feb 21 02:15:37 +0000 2020,Donald J. Trump,realDonaldTrump,73120518,47,True,,0,0
"I was thrilled to be back in Colorado Springs tonight, beneath the majestic peaks of the Rocky Mountains, with thou… https://t.co/iHMHLdS82W",Fri Feb 21 02:19:49 +0000 2020,Donald J. Trump,realDonaldTrump,73120518,47,True,,20275,82222
"Thank you to our great US Ambassador to Germany, @RichardGrenell, for stepping in to serve as acting DNI. I will be… https://t.co/cib60BeATy",Fri Feb 21 03:51:19 +0000 2020,Donald J. Trump,realDonaldTrump,73120518,47,True,,13682,65806
"RT @JuddPDeere45: .@RichardGrenell is my friend and a tremendous public servant. His appointment by @realDonaldTrump is historic, making hi…",Fri Feb 21 04:28:12 +0000 2020,Donald J. Trump,realDonaldTrump,73120518,47,True,,0,0
"Great Rally In Colorado. Thank you, will be back soon!",Fri Feb 21 06:16:27 +0000 2020,Donald J. Trump,realDonaldTrump,73120518,47,True,,14113,100002
“She should never have been on that jury. Everything about this stinks.” @JudgeJeanine @seanhannity @FoxNews,Fri Feb 21 06:20:02 +0000 2020,Donald J. Trump,realDonaldTrump,73120518,47,True,,16700,69925
"RT @DanScavino: ⚠️#TDSWarning🤯

“When he was done remodeling he put one Trump flag in the window....and he got a letter from somebody that…",Fri Feb 21 15:01:54 +0000 2020,Donald J. Trump,realDonaldTrump,73120518,47,True,,0,0
RT @DanScavino: .@MikeBloomberg is paying millions of $ for social media influencers and shitty memes while @realDonaldTrump is paying zero…,Fri Feb 21 15:03:36 +0000 2020,Donald J. Trump,realDonaldTrump,73120518,47,True,,0,0
"RT @DanScavino: “I know @realDonaldTrump, he’s a GREAT GUY.” @MikeBloomberg👏 https://t.co/EBVrig52ne",Fri Feb 21 15:04:34 +0000 2020,Donald J. Trump,realDonaldTrump,73120518,47,True,,0,0
RT @DanScavino: “I’m a BIG FAN of @realDonaldTrump.” @MikeBloomberg🤗 https://t.co/mD4giyC1tg,Fri Feb 21 15:04:38 +0000 2020,Donald J. Trump,realDonaldTrump,73120518,47,True,,0,0
"IF OUR FORMALLY TARGETED FARMERS NEED ADDITIONAL AID UNTIL SUCH TIME AS THE TRADE DEALS WITH CHINA, MEXICO, CANADA… https://t.co/2FeFybASpd",Fri Feb 21 15:24:28 +0000 2020,Donald J. Trump,realDonaldTrump,73120518,47,True,,25652,117840
Another misinformation campaign is being launched by Democrats in Congress saying that Russia prefers me to any of… https://t.co/uEFp9022it,Fri Feb 21 15:36:48 +0000 2020,Donald J. Trump,realDonaldTrump,73120518,47,True,,23493,91287
"RT @SecPompeo: After decades of conflict, we have come to an understanding with the Taliban on a significant reduction in violence across #…",Fri Feb 21 15:38:47 +0000 2020,Donald J. Trump,realDonaldTrump,73120518,47,True,,0,0
"RT @statedeptspox: .@SecPompeo announced that the U.S. reached an understanding with the Taliban on a significant, nationwide reduction in…",Fri Feb 21 15:39:14 +0000 2020,Donald J. Trump,realDonaldTrump,73120518,47,True,,0,0
RT @LucasFoxNews: Sr. State Dept. official: The “reduction in violence” will start tonight Afghanistan time and if properly implemented the…,Fri Feb 21 15:40:57 +0000 2020,Donald J. Trump,realDonaldTrump,73120518,47,True,,0,0
"RT @SecKermani: The week long ""Reduction in Violence"" agreed between US-Taliban negotiators will begin at midnight tonight Afghan officials…",Fri Feb 21 15:41:27 +0000 2020,Donald J. Trump,realDonaldTrump,73120518,47,True,,0,0
"RT @RFERL: A week-long ""reduction in violence"" between the Taliban and U.S. and Afghan security forces will begin at midnight local time. h…",Fri Feb 21 15:42:52 +0000 2020,Donald J. Trump,realDonaldTrump,73120518,47,True,,0,0
Great! https://t.co/eDf8ltInmH,Fri Feb 21 15:47:26 +0000 2020,Donald J. Trump,realDonaldTrump,73120518,47,True,,8376,42684
Four great candidates are under consideration at DNI. Decision within next few weeks!,Fri Feb 21 15:51:39 +0000 2020,Donald J. Trump,realDonaldTrump,73120518,47,True,,9420,46263
Mitch and I have made great progress. Coming back fast! https://t.co/ksJRH2UzlE,Fri Feb 21 16:00:21 +0000 2020,Donald J. Trump,realDonaldTrump,73120518,47,True,,9398,38353
"RT @senatemajldr: Individuals trapped in a cycle of addiction often need assistance to find living &amp; employment, which are vital to their l…",Fri Feb 21 16:00:43 +0000 2020,Donald J. Trump,realDonaldTrump,73120518,47,True,,0,0
"RT @McConnellPress: At @senatemajldr’s request, the Trump Administration deployed the advanced Unified Method using electronic technology t…",Fri Feb 21 16:02:53 +0000 2020,Donald J. Trump,realDonaldTrump,73120518,47,True,,0,0
"RT @SenateGOP: American workers from ALL backgrounds are WINNING in our strong, healthy and growing economy!
 
As we continue to honor #Bla…",Fri Feb 21 16:04:14 +0000 2020,Donald J. Trump,realDonaldTrump,73120518,47,True,,0,0
"RT @JimInhofe: Happy 79th birthday to @USCGReserve! For 79 years, the #USCGR has protected the homeland and kept our ports safe. Thank you…",Fri Feb 21 16:05:25 +0000 2020,Donald J. Trump,realDonaldTrump,73120518,47,True,,0,0
"RT @RoyBlunt: ▶️ Unemployment is at a nearly 50-year low
▶️ Consumer confidence is soaring
▶️ Americans are entering, and succeeding, in th…",Fri Feb 21 16:05:52 +0000 2020,Donald J. Trump,realDonaldTrump,73120518,47,True,,0,0
RT @JohnBoozman: Our servicemembers stand ready to defend our interests each day. Meeting w/military leaders on the ground allows us to see…,Fri Feb 21 16:06:10 +0000 2020,Donald J. Trump,realDonaldTrump,73120518,47,True,,0,0
"RT @SteveDaines: Obama sure didn’t build this economy... @realDonaldTrump cut taxes, cut regulations and the economy boomed! https://t.co/T…",Fri Feb 21 16:06:20 +0000 2020,Donald J. Trump,realDonaldTrump,73120518,47,True,,0,0
"RT @SenBillCassidy: January #JobsReport:

✅225,000 new jobs added
✅50-year record low unemployment at 3.6%
✅More than 7 million jobs create…",Fri Feb 21 16:06:40 +0000 2020,Donald J. Trump,realDonaldTrump,73120518,47,True,,0,0
@SenateGOP Highest Trump Poll Numbers EVER! Thank you!,Fri Feb 21 16:19:00 +0000 2020,Donald J. Trump,realDonaldTrump,73120518,47,True,,2033,6366
So @TeamCavuto has very bad ratings on @foxnews with his Fake guests like A.B.Stoddard and others that still haven’… https://t.co/pHdwJ9KN8c,Fri Feb 21 17:34:10 +0000 2020,Donald J. Trump,realDonaldTrump,73120518,47,True,,16159,73276
"ON MY WAY! #KAG2020🇺🇸
https://t.co/oubu6tCG4m",Fri Feb 21 19:23:31 +0000 2020,Donald J. Trump,realDonaldTrump,73120518,47,True,,17735,84220
"THANK YOU Las Vegas, Nevada! I was delighted to be back in a state I love, with proud, hardworking PATRIOTS. With y… https://t.co/lRBLCr5cga",Fri Feb 21 22:15:18 +0000 2020,Donald J. Trump,realDonaldTrump,73120518,47,True,,17772,68364
"Republicans are fighting for citizens from every background, every community, &amp; every walk of life. We are the part… https://t.co/8DATLsqJZc",Fri Feb 21 22:26:10 +0000 2020,Donald J. Trump,realDonaldTrump,73120518,47,True,,19272,68068
"RT @DanScavino: WOW! President @realDonaldTrump is departing Bakersfield, California for Phoenix, Arizona — now! 

#TrumpRallyPhoenix #KAG2…",Thu Feb 20 00:13:02 +0000 2020,Donald J. Trump,realDonaldTrump,73120518,47,True,,0,0
"RT @TeamTrump: Here is the line for the Trump Rally in Phoenix tonight!

HUGE!

#TrumpRallyPhoenix https://t.co/tggvnP5iu6",Thu Feb 20 00:13:20 +0000 2020,Donald J. Trump,realDonaldTrump,73120518,47,True,,0,0
